account_length,international_plan,voice_mail_plan,total_intl_charge,number_customer_service_calls,churn,total_call,total_minutes,total_charge
165,0,1,2.86,1,no,301,583.0,54.620000000000005
70,0,0,4.05,1,no,337,462.70000000000005,41.29
79,0,0,3.29,1,no,271,622.4,56.65
126,0,0,3.7,3,no,379,566.0,52.53
77,0,0,3.7,0,no,355,580.3,50.230000000000004
72,0,1,3.19,3,no,314,710.6999999999999,72.2
110,0,1,1.38,0,no,331,517.9,55.86000000000001
88,0,0,2.13,1,no,263,626.1,59.46000000000001
80,0,1,3.02,1,yes,296,547.0,54.24
43,0,1,4.21,1,no,316,545.8,54.81
144,0,1,1.78,2,no,274,637.9000000000001,59.09
142,0,0,2.48,2,no,281,400.1,41.78
78,0,1,2.81,3,no,314,496.0,45.57
131,0,0,3.11,1,no,366,635.0,62.37
61,0,1,2.62,3,no,388,401.5,37.88
73,0,1,1.84,4,no,310,670.8,69.68
100,0,1,3.24,1,no,283,627.0,62.23
100,0,0,2.19,2,no,364,596.4000000000001,64.41
109,0,1,2.11,1,yes,223,699.8,74.66
139,0,0,2.65,2,no,301,497.1,49.13000000000001
115,0,0,3.43,0,no,338,468.3,50.14
77,0,0,2.73,3,no,249,618.7,60.349999999999994
14,0,0,2.62,4,no,309,647.3,63.09
81,0,0,3.29,0,no,259,569.2,51.68
113,0,0,2.46,3,no,330,608.8,55.099999999999994
93,1,1,2.65,0,no,292,734.8,67.02
77,0,0,2.7,3,no,265,543.3,53.54
125,0,1,3.38,2,no,304,475.2,52.39
88,0,0,2.38,2,no,301,550.2,56.190000000000005
89,0,0,2.81,0,no,281,524.8,57.35
124,0,0,1.65,1,no,287,579.4000000000001,63.44
83,0,0,2.75,2,no,337,623.5999999999999,60.59
7,0,0,3.24,2,no,233,551.1,45.13
104,0,0,1.94,0,yes,372,706.2,80.33999999999999
76,0,0,2.32,2,no,321,606.3,58.67999999999999
135,0,0,3.38,0,no,312,687.5999999999999,66.28
59,0,1,3.78,1,no,337,444.2,38.230000000000004
110,0,0,1.76,1,no,325,585.6,55.809999999999995
173,1,1,3.02,2,no,318,487.59999999999997,43.07000000000001
60,0,0,3.59,1,no,270,705.2,67.19
117,0,0,1.0,3,no,277,690.5999999999999,65.72
54,0,0,2.11,2,no,282,608.4,60.94
76,0,1,1.03,0,no,304,686.0,71.22
98,0,0,3.08,2,no,286,465.5,51.34
74,0,0,4.35,4,no,270,621.9,58.34
112,0,0,3.16,2,no,258,622.8,61.22
138,0,1,2.4,0,no,297,599.9,56.65
65,0,0,3.19,3,no,267,630.9000000000001,59.68
194,0,1,2.92,3,no,315,714.6,65.34
131,0,0,3.59,0,yes,329,517.5999999999999,56.65
78,0,1,3.51,3,no,281,438.1,43.97
99,0,0,3.11,0,no,279,565.6,55.620000000000005
120,0,0,3.21,0,no,252,570.2,52.260000000000005
1,0,1,2.24,2,no,285,550.3,43.49
94,0,0,3.75,0,no,289,596.6,57.71
178,0,1,2.81,6,yes,263,534.3,50.56999999999999
136,0,0,4.64,0,yes,342,644.0,69.84
86,0,1,3.24,1,no,312,549.7,48.12
18,0,0,3.21,1,no,340,508.90000000000003,48.76
49,0,0,2.0,0,no,328,573.3,56.260000000000005
20,0,1,2.4,1,no,324,666.9,67.88999999999999
131,0,1,2.7,0,no,266,384.1,29.880000000000003
99,0,0,2.92,3,no,295,626.5,57.25
61,0,0,2.19,0,no,283,606.4,64.64
137,0,0,3.67,0,no,305,520.8,46.93000000000001
49,0,1,2.0,2,no,280,492.1,47.080000000000005
83,0,0,3.56,1,no,398,587.2,66.29
105,0,0,2.19,1,no,233,610.0,59.53
90,0,0,1.43,3,yes,290,724.4,72.66
111,0,0,2.84,0,no,265,609.7,60.760000000000005
135,0,0,2.81,3,no,308,541.3,50.52
121,0,1,2.81,1,no,315,783.1,71.30000000000001
57,1,0,2.24,1,no,301,585.2,60.60999999999999
63,0,0,3.62,4,yes,265,491.59999999999997,49.059999999999995
97,0,0,3.51,1,no,348,634.1,70.34
134,0,1,2.7,2,no,310,449.9,43.82000000000001
57,0,1,3.21,0,no,283,508.9,40.43
109,1,0,2.75,3,no,332,561.1,56.8
66,0,1,2.62,3,no,319,486.20000000000005,44.129999999999995
162,0,1,2.86,2,no,356,617.2,62.68000000000001
115,0,1,4.0,0,no,308,601.4,54.54
132,0,0,3.16,2,no,359,588.6,55.81999999999999
152,0,0,3.4,0,no,292,553.8000000000001,66.16000000000001
86,0,1,3.73,1,no,345,736.2,65.64
36,0,0,1.59,1,no,284,661.8,60.6
118,0,0,1.84,0,no,346,626.1,57.33
137,0,1,3.43,1,no,310,543.7,63.19
67,0,0,1.7,2,no,253,587.2,58.02
164,0,0,3.05,1,no,294,497.6,56.209999999999994
180,0,0,0.11,1,no,290,612.4000000000001,66.66
80,0,1,3.05,1,no,338,725.9000000000001,64.69
126,0,0,2.03,1,no,329,646.5,52.64
138,0,0,2.81,1,no,286,625.7,56.709999999999994
101,0,0,3.0,0,no,383,555.0,55.769999999999996
147,0,0,2.4,0,no,288,510.79999999999995,46.81
58,0,0,2.13,0,no,268,527.5,52.24
35,0,1,2.73,4,no,326,584.0,58.59
163,0,1,3.08,0,no,287,844.6,80.19
152,0,0,2.94,2,yes,326,707.5,77.28
44,0,0,3.38,1,no,287,575.0,61.480000000000004
103,0,0,2.62,1,no,318,483.3,41.910000000000004
126,0,0,3.35,1,no,299,715.9,63.59
104,0,0,5.21,1,no,324,575.3,55.82
99,0,1,3.94,2,no,228,551.0,54.019999999999996
119,0,0,2.92,2,no,292,714.4,69.02
155,1,1,2.16,1,yes,272,646.2,67.0
51,0,1,2.3,2,no,290,561.8,53.580000000000005
142,0,0,1.76,1,no,319,624.3,61.169999999999995
108,0,0,3.27,2,no,299,537.1,56.23
154,0,1,2.75,1,no,369,551.1,55.16
171,0,0,3.13,1,no,276,465.6,53.03
33,0,0,2.03,0,no,298,628.9,63.870000000000005
68,1,0,5.18,3,yes,285,641.1,61.12
65,0,1,2.97,4,no,303,659.9,56.120000000000005
95,0,1,3.54,5,no,290,691.3000000000001,71.22
47,0,1,2.84,0,no,297,634.0,60.839999999999996
49,0,1,3.32,4,no,305,646.4,66.75
104,0,0,2.51,3,no,359,531.4,52.66
173,0,0,1.86,0,no,280,434.79999999999995,44.78
98,1,1,2.94,3,no,281,474.3,50.43
81,0,0,3.21,1,no,276,499.0,50.95
63,0,1,3.05,3,no,278,573.2,55.7
32,0,0,2.97,2,no,263,529.0,46.28999999999999
111,0,0,2.08,0,no,292,643.8,57.940000000000005
96,0,0,2.54,4,no,346,650.3,56.33
79,0,0,2.57,3,no,315,633.5999999999999,59.0
123,0,0,2.67,2,yes,289,809.5,75.69
88,0,0,2.86,0,yes,305,446.1,36.72
182,0,1,2.94,0,no,237,553.4,57.120000000000005
109,0,0,1.92,0,no,268,555.7,53.64
79,0,1,2.11,0,no,331,493.4,39.51
68,0,1,3.11,2,no,316,560.7,59.470000000000006
70,0,0,3.83,2,no,300,633.3,63.07
44,0,1,3.13,1,no,395,509.9,53.85
113,0,0,3.0,1,no,280,615.4,60.089999999999996
86,1,1,3.13,2,no,278,588.8,63.86
59,0,0,2.78,2,no,298,529.7,51.760000000000005
112,0,1,2.0,0,no,276,669.8,68.85
152,0,0,3.13,1,no,271,550.5999999999999,57.970000000000006
108,0,1,3.94,1,no,286,645.0,60.57
91,0,0,4.13,1,no,337,690.2,63.809999999999995
57,0,1,2.46,1,no,306,550.9,60.21999999999999
112,0,0,2.65,1,no,246,560.4,53.769999999999996
100,0,0,2.81,1,no,234,537.8000000000001,50.43
42,1,0,3.0,1,no,311,626.3,66.91
68,0,0,4.02,3,yes,342,686.5999999999999,70.2
132,0,0,1.49,0,no,265,818.3000000000001,72.16999999999999
137,1,0,2.3,0,no,257,647.9,58.64
42,0,0,3.35,2,no,286,573.9000000000001,55.169999999999995
81,0,1,2.57,1,no,251,561.0,51.58
135,0,0,3.32,1,no,281,470.79999999999995,45.33
102,0,0,2.75,0,no,256,761.3,66.15
117,0,0,2.86,4,yes,352,498.2,53.66
37,0,1,3.02,3,no,379,642.3,66.07
48,0,0,2.97,1,no,349,566.5,58.58
155,0,0,2.27,1,no,233,560.8,62.400000000000006
124,0,0,2.78,3,yes,293,785.5,80.56
91,0,0,4.0,0,no,305,651.5999999999999,58.62
169,0,0,3.21,1,no,324,661.5,69.22999999999999
74,0,0,3.75,0,no,275,651.9000000000001,59.120000000000005
101,1,1,3.0,1,no,304,621.3,59.480000000000004
142,0,0,2.43,1,no,280,452.6,39.76
61,0,1,1.38,2,no,364,603.5,67.3
50,0,0,2.05,5,yes,271,568.5,53.949999999999996
82,0,0,3.43,0,no,307,635.9,62.59
142,0,1,3.0,2,no,354,536.4,55.21
27,0,1,2.27,2,no,291,603.1,62.09
165,0,1,2.35,1,no,250,528.8,53.6
33,0,1,3.27,0,no,305,607.1,52.82000000000001
55,0,0,2.94,1,no,321,608.7,58.07
96,1,0,2.03,0,no,259,465.9,43.59
115,0,0,2.43,1,no,324,625.9,66.16
65,0,0,2.05,5,yes,270,750.5,72.59
50,0,0,2.94,1,no,245,514.1,51.29
137,0,0,3.16,2,no,315,365.4,32.95
95,0,0,2.67,4,yes,348,510.6,47.47
118,0,0,3.35,1,yes,327,674.9,75.07000000000001
84,0,0,3.21,2,no,243,565.7,60.22
42,0,0,3.73,1,no,314,474.29999999999995,56.59
53,0,0,2.11,1,no,291,521.2,49.42
123,0,0,3.48,3,yes,346,452.20000000000005,43.66
60,0,0,3.83,1,no,378,568.4,52.459999999999994
112,0,0,3.21,1,yes,349,834.0999999999999,89.75
43,0,0,2.89,0,no,263,621.0,53.95
150,0,1,3.16,2,no,302,581.5,58.99
92,0,0,2.62,2,no,294,478.5,54.52
68,0,0,2.48,1,no,283,531.6,48.31
159,0,0,2.19,1,no,325,571.5,54.94
158,0,1,2.73,0,no,257,557.8,50.46
119,0,0,1.13,1,no,273,575.0999999999999,57.25
54,0,1,2.03,1,no,310,590.6,63.61
60,1,0,2.73,1,yes,300,575.9,47.81
111,0,1,3.32,1,no,296,479.1,41.26
119,0,1,3.27,1,no,247,543.9,56.06
74,0,0,3.19,0,no,305,575.2,56.900000000000006
118,0,0,2.08,1,no,298,636.4,65.33
124,0,0,3.13,3,no,303,523.1,50.41
133,0,0,3.0,3,no,294,571.4000000000001,55.83
49,0,0,2.86,1,no,289,697.9,70.99000000000001
112,0,0,2.75,2,no,317,486.6,45.29
130,0,0,3.08,2,no,323,520.5,45.040000000000006
130,0,0,3.16,1,no,286,499.9,43.519999999999996
188,0,0,2.65,4,no,274,640.7,65.01
174,0,0,2.75,1,no,318,567.7,54.76
57,0,0,2.94,3,no,310,503.3,46.519999999999996
105,0,0,2.94,1,no,312,466.70000000000005,46.38
175,1,1,1.46,5,yes,294,476.5,47.01
100,0,0,2.97,2,no,275,646.0999999999999,65.94
132,0,0,2.11,2,no,278,561.8,52.92
117,1,0,3.75,3,yes,305,649.3000000000001,61.58
65,0,0,2.48,1,no,332,533.0999999999999,43.150000000000006
131,0,0,3.16,5,yes,303,525.8,43.57000000000001
114,0,0,2.19,2,no,329,664.1,64.61
127,0,1,3.65,3,no,339,581.5999999999999,59.970000000000006
67,0,0,2.75,1,yes,285,625.2,55.54
123,0,1,2.19,3,no,337,512.1,46.79
116,0,0,2.38,2,no,269,463.0,41.49
107,0,0,3.46,0,yes,314,750.0,76.17
110,0,0,3.29,1,no,340,418.3,41.980000000000004
29,0,0,2.81,1,no,298,637.2,57.43000000000001
76,0,0,3.13,2,no,332,580.3,62.74
115,0,0,3.46,3,no,326,654.4,65.22
68,0,0,1.76,2,no,302,560.2,64.24
63,0,1,2.78,2,no,341,623.6,64.96000000000001
69,0,0,3.83,2,no,347,530.4,61.49
97,0,0,4.37,0,no,287,622.4,65.96000000000001
108,1,0,2.46,3,no,300,539.8,44.17
79,0,0,2.78,2,no,275,569.9000000000001,53.349999999999994
52,0,0,4.54,2,yes,232,704.0,72.74000000000001
114,0,0,2.86,3,no,318,571.3,58.47
90,0,1,2.78,1,no,230,664.9,66.48
122,0,1,2.59,0,no,269,541.5,56.660000000000004
73,0,1,2.32,1,no,312,617.6,53.03
100,0,0,3.78,0,no,318,678.4,67.62
124,0,0,3.24,3,yes,280,538.4,46.65
112,0,0,3.29,1,no,248,588.0,53.150000000000006
120,0,1,3.78,1,no,293,634.2,64.46
95,0,0,2.7,3,no,328,649.1999999999999,57.54
61,0,0,1.73,4,yes,320,495.0,48.38
42,0,0,3.48,1,no,306,575.7,52.32
104,0,0,2.59,1,no,304,490.6,47.71
184,0,0,3.83,2,no,294,558.2,61.1
29,0,0,1.94,2,no,311,568.9,55.58
5,0,0,2.57,2,no,289,562.2,56.01
58,0,1,2.48,1,no,319,461.1,45.14
165,0,0,3.21,0,no,347,610.0,61.03
77,1,1,3.08,2,yes,270,537.8,59.48
132,1,1,3.21,0,no,287,521.5999999999999,47.26
115,0,0,3.94,1,no,312,584.0,64.83
148,0,0,2.84,1,no,269,669.0,68.72
135,0,0,2.19,2,no,344,462.4,52.33
87,0,1,1.73,0,no,261,568.7,52.63
78,0,0,2.51,2,no,311,660.9,66.16
78,0,0,3.59,2,no,276,640.2,62.11000000000001
101,0,0,2.73,3,no,327,564.6,56.42
90,0,0,2.89,1,no,341,499.0,49.919999999999995
83,0,0,2.43,0,no,279,425.5,42.49
81,0,0,3.19,1,no,284,520.9,47.470000000000006
119,0,0,2.97,1,yes,249,657.0,74.19
134,0,0,2.24,0,no,318,604.3,60.39
48,0,0,1.92,1,no,331,684.3,68.64
91,0,1,2.78,3,no,252,428.0,44.14
90,0,1,2.43,1,no,264,562.5999999999999,50.45
159,0,0,2.67,7,no,262,545.2,54.69
142,1,0,2.38,1,yes,326,584.3,54.45
104,0,0,2.73,1,no,334,612.4000000000001,49.45
82,0,0,2.84,0,no,352,554.8,47.089999999999996
88,0,0,1.46,1,no,273,546.2,61.34
118,0,0,2.92,1,no,309,612.5,57.17
139,0,0,3.08,1,yes,299,696.2,71.28
87,0,1,1.94,1,no,294,610.4,50.849999999999994
167,0,0,2.92,0,no,290,591.7,51.12
138,0,0,3.62,4,no,351,591.2,57.37
130,0,0,2.46,1,no,252,637.6,60.07
87,0,0,2.54,0,no,273,583.5,57.2
164,1,1,3.08,0,no,307,556.0,52.92999999999999
109,0,0,2.57,1,no,323,471.2,45.92
59,0,0,0.59,1,no,357,667.5,61.61
124,0,0,2.38,1,no,255,533.7,51.46
73,0,0,3.02,1,no,381,526.5,40.99
94,0,0,2.84,0,no,352,533.9000000000001,62.78
80,0,0,3.97,3,no,269,467.20000000000005,45.32
101,1,0,2.62,2,no,294,388.4,35.519999999999996
115,0,0,2.11,1,no,326,480.1,50.03
100,1,0,2.24,5,no,266,559.4,55.09
85,0,0,2.54,1,no,275,691.0,70.21000000000001
110,0,0,2.84,2,yes,240,546.0,59.41
92,1,0,3.19,0,no,222,468.49999999999994,50.01
102,0,0,3.13,5,no,277,569.9,55.46
134,0,0,3.43,3,no,336,579.0,56.92
96,0,0,3.13,0,no,340,585.0999999999999,59.15
42,0,0,2.32,2,no,288,473.6,48.12
175,0,0,3.94,1,no,295,596.2,62.980000000000004
136,0,1,3.05,1,no,251,552.0,61.39
32,1,0,4.0,2,yes,280,555.1,62.96
101,0,0,3.05,1,yes,313,760.9000000000001,81.8
132,1,1,2.08,3,no,279,642.8,64.58
120,0,0,3.32,0,no,345,587.0999999999999,56.36000000000001
122,0,0,4.29,3,no,270,548.3,54.089999999999996
52,0,0,3.81,1,no,292,570.2,51.839999999999996
182,0,0,2.35,2,no,284,575.5,55.129999999999995
130,0,0,3.67,3,no,273,482.0,48.0
106,0,0,1.24,3,no,263,454.2,46.42
150,0,0,2.24,5,yes,305,565.5,51.95
94,0,0,2.86,0,yes,237,758.5,77.1
89,0,0,4.05,1,no,323,482.5,41.2
45,0,0,3.0,1,no,354,464.3,44.129999999999995
74,0,0,3.4,0,yes,328,684.8000000000001,77.11
158,0,0,2.81,1,no,280,567.3,57.41
76,0,0,2.21,3,yes,352,642.0,65.27000000000001
102,1,0,2.35,0,no,277,605.6,60.1
4,0,1,3.38,2,no,305,515.2,49.540000000000006
161,0,0,2.48,1,yes,314,780.5,76.41
116,0,0,3.43,1,yes,300,797.2,76.78999999999999
86,0,0,3.83,3,no,343,669.8,67.37
39,0,0,3.24,0,no,316,458.8,48.03
57,0,0,3.59,1,no,313,573.2,50.28
138,0,0,2.89,2,no,287,567.4,56.09
98,0,0,2.73,0,no,322,644.8,67.23
145,0,1,3.46,0,no,314,535.7,55.050000000000004
77,0,0,2.78,1,no,240,556.7,58.83
99,0,1,4.48,1,no,340,545.2,49.019999999999996
106,1,0,2.11,4,yes,292,580.7,59.13
32,0,0,2.35,2,no,342,577.4,63.01
174,0,0,1.54,0,yes,322,693.3,65.93
98,0,0,1.97,2,yes,274,769.7,73.44
42,0,0,1.24,1,no,335,608.1,53.739999999999995
99,0,0,2.65,2,no,309,434.4,44.64
119,0,0,2.73,1,no,290,488.29999999999995,45.78
47,1,0,2.62,2,no,332,586.3,57.220000000000006
77,0,0,2.51,0,no,335,504.9,44.32
39,0,1,2.57,0,no,265,575.5999999999999,59.14000000000001
193,0,0,2.75,2,no,291,491.29999999999995,49.39
103,0,1,2.0,4,no,274,587.9,56.169999999999995
36,1,1,2.84,1,yes,283,692.0,60.56
87,0,0,3.7,1,no,213,537.2,59.660000000000004
1,0,0,3.81,3,no,301,638.3,66.72
62,0,0,4.35,3,no,260,483.20000000000005,43.76
112,0,0,2.24,1,no,334,539.9000000000001,51.32
82,0,0,2.32,3,no,271,544.3,47.34
55,0,1,2.62,2,no,330,594.9,61.699999999999996
82,0,1,2.86,1,no,285,437.3,40.7
69,0,0,2.7,0,no,278,544.8,58.21
87,0,0,2.97,2,yes,243,658.0999999999999,71.52000000000001
63,0,0,2.32,1,no,285,504.1,49.22
68,0,0,2.97,1,no,318,564.5,56.33
119,0,0,2.24,2,no,296,540.9,46.58
43,0,1,2.35,1,no,260,434.1,41.019999999999996
136,0,0,3.51,2,no,291,563.0,52.05
149,0,0,2.89,0,no,277,479.1,45.03
77,0,0,2.43,1,no,326,627.8,59.1
110,0,0,2.78,2,no,293,545.8,47.650000000000006
70,0,0,2.13,1,no,304,502.5,56.010000000000005
155,0,0,2.38,1,no,288,658.8000000000001,66.96000000000001
151,0,1,2.11,3,no,359,532.9,51.71
125,0,0,3.83,4,yes,318,501.5,54.7
83,0,0,2.32,1,no,329,507.1,52.059999999999995
94,0,0,3.13,0,no,315,629.6,58.15
11,0,1,1.86,1,no,263,679.5,74.22
92,0,0,2.21,3,no,340,660.4,61.28
70,0,1,3.21,0,no,259,614.0,63.5
82,0,0,2.21,0,no,313,511.20000000000005,51.66
65,0,0,3.0,1,no,321,509.1,48.25
102,0,0,3.27,0,yes,312,633.1,58.71
78,0,0,2.86,1,no,287,595.3,56.13
77,1,0,2.43,1,no,268,594.9,58.779999999999994
58,0,1,2.97,2,no,264,540.0,61.529999999999994
38,0,0,2.92,0,no,254,479.3,43.339999999999996
87,0,0,1.94,2,no,302,611.4,51.47
72,1,0,2.08,4,no,306,546.8,65.37
69,0,0,3.13,2,no,282,494.0,43.7
85,0,0,1.35,3,no,276,463.19999999999993,45.84
176,0,0,2.43,1,no,305,681.7,67.12
133,0,0,2.84,3,no,337,555.8000000000001,62.24
146,0,0,1.57,3,no,280,669.5,66.22
31,0,0,3.11,0,no,251,546.2,46.82
78,1,0,2.24,3,yes,339,449.9,35.86
118,0,0,4.02,1,no,267,395.5,32.56999999999999
119,0,0,3.51,3,no,265,448.4,35.81
141,0,0,2.59,0,yes,263,689.5,72.72
150,1,0,4.21,1,yes,332,468.5,40.85
76,0,0,1.4,3,no,328,556.0,60.21
159,0,1,3.59,1,no,338,713.5,77.21000000000001
66,0,0,3.02,0,no,273,512.3,54.59
139,0,0,2.92,1,no,318,515.6,45.17
122,1,0,2.7,0,no,332,418.5,33.589999999999996
91,0,0,2.65,4,yes,241,500.0,50.910000000000004
131,0,0,2.73,1,no,242,347.1,29.1
135,0,0,1.78,0,no,283,585.7,64.0
129,0,0,2.92,2,no,351,647.2,67.09
85,0,0,2.7,2,no,303,607.6,49.28
125,0,0,2.86,0,no,356,646.9000000000001,58.81
67,0,0,3.16,3,no,256,708.8,67.29
61,0,1,3.27,1,no,243,624.8,66.86
135,1,0,3.43,3,no,339,572.9,56.35
43,0,1,3.48,3,no,317,510.29999999999995,48.51
120,0,0,2.75,3,no,333,515.9,41.6
62,0,0,3.62,0,no,320,648.8,65.50999999999999
160,0,1,3.0,3,no,308,533.7,52.290000000000006
67,0,0,3.65,2,yes,255,553.1,62.84
98,0,0,3.51,1,no,320,680.2,65.2
103,0,0,3.05,1,yes,315,718.2,73.87
121,0,0,3.11,1,no,254,601.8,62.96
111,0,0,4.54,2,no,327,542.0,46.49
127,0,0,2.89,2,no,314,489.5,44.81
65,0,0,2.89,4,yes,226,520.5,53.7
86,0,0,2.03,3,yes,317,767.0,73.83999999999999
119,0,0,1.65,0,no,359,509.09999999999997,45.97
113,0,0,3.46,0,no,303,548.8,48.669999999999995
126,0,0,2.75,1,no,242,567.3,60.86
103,0,0,3.7,1,yes,356,732.8999999999999,77.86999999999999
104,0,0,2.84,2,no,285,597.9000000000001,67.8
56,0,0,1.51,1,no,339,538.7,57.910000000000004
56,0,1,2.24,1,no,309,604.0999999999999,57.260000000000005
155,1,0,3.02,2,yes,271,610.5,59.269999999999996
100,0,1,2.84,2,no,257,676.1,78.52
113,0,0,2.24,1,no,332,663.2,64.06
103,0,1,2.13,2,no,305,849.4999999999999,79.84
160,0,0,3.54,0,no,312,477.4,42.89
142,0,1,1.89,1,no,289,621.7,61.18
73,1,1,3.08,0,no,247,617.9,68.22
135,0,1,2.81,1,no,287,640.2,58.519999999999996
29,0,0,2.89,1,no,292,539.8,60.35
158,0,0,3.02,3,no,325,497.4,43.01
104,0,0,2.86,3,yes,277,787.4000000000001,72.68
74,0,0,3.19,1,no,307,472.09999999999997,48.400000000000006
28,0,0,3.78,2,no,294,555.6,53.35
45,1,0,3.75,1,yes,267,583.3,56.809999999999995
60,0,0,3.56,2,no,234,549.6,59.730000000000004
173,0,0,2.81,4,yes,315,507.0,48.82
152,0,1,2.05,1,no,314,648.2,65.09
140,0,0,2.3,2,no,303,556.5,54.74999999999999
94,0,1,2.13,0,no,267,681.1,68.07
88,0,0,3.21,0,no,320,468.0,47.82
170,0,1,1.4,1,no,242,472.29999999999995,48.64
57,0,0,1.65,1,no,251,635.2,58.86
102,0,1,2.78,0,no,243,554.0,46.95
49,0,0,2.43,3,yes,324,587.8000000000001,59.55
195,0,0,1.73,0,no,301,560.0,57.95
64,0,0,3.43,4,yes,344,486.9,42.7
105,1,0,3.05,3,yes,318,732.9,77.75999999999999
81,0,1,4.19,1,no,299,667.0,63.73
63,0,0,2.54,3,no,322,568.3,57.54
126,0,0,3.0,3,no,248,454.8,47.63
153,0,0,2.32,2,no,308,472.5,52.88999999999999
67,0,0,2.19,3,no,324,623.9,66.12
65,0,0,1.78,2,no,309,466.5,47.519999999999996
21,0,0,3.27,0,no,259,519.2,48.11000000000001
72,0,0,3.48,0,no,282,659.3999999999999,68.50999999999999
176,0,0,2.57,7,yes,273,818.6999999999999,87.13
150,0,1,2.62,2,no,360,580.5,59.42
108,1,0,2.4,1,yes,263,519.8,46.300000000000004
129,0,1,3.48,1,no,258,584.8,53.81
73,1,0,3.46,1,no,331,707.8,68.65
90,0,0,2.48,0,no,271,647.7,68.09
105,0,0,3.75,1,no,300,378.7,34.93
115,0,0,3.16,1,no,238,466.6,38.92
82,0,0,2.51,7,no,290,563.7,57.809999999999995
77,0,0,3.62,0,no,303,555.7,58.129999999999995
201,0,0,3.62,3,no,284,687.4000000000001,60.410000000000004
139,1,0,2.43,3,no,271,659.6999999999999,63.5
94,0,0,3.08,1,no,252,604.1,54.089999999999996
95,0,0,3.56,1,no,299,513.2,49.22
138,0,0,2.78,2,no,274,667.3,62.290000000000006
105,0,0,1.54,1,no,289,599.8,57.940000000000005
81,1,0,3.08,1,yes,310,736.3,71.74
127,0,0,2.32,2,no,365,463.9,54.559999999999995
84,0,0,2.59,0,no,339,614.5,50.55
47,0,1,2.94,2,no,266,457.79999999999995,44.67
128,1,0,3.65,1,yes,257,481.2,51.22
76,0,0,3.7,0,yes,259,623.8,71.59
167,0,0,3.02,1,no,284,433.0,39.04
104,0,0,3.51,0,no,300,585.3,56.75
136,0,0,3.32,2,no,268,517.7,45.839999999999996
83,0,1,2.75,0,no,288,570.9,64.17999999999999
78,1,0,4.48,2,yes,285,534.2,53.28999999999999
135,0,1,2.54,0,no,284,644.4,67.42999999999999
79,0,0,2.32,3,no,285,458.8,50.39
133,0,0,2.78,1,no,243,571.9,54.300000000000004
76,0,1,3.32,1,no,263,623.9000000000001,60.8
216,0,0,2.54,3,no,256,628.3,62.449999999999996
73,0,0,4.1,2,no,373,571.2,54.91
183,0,1,1.94,3,no,276,566.1,55.15
106,0,0,2.43,0,no,314,712.4,70.9
90,0,0,2.16,2,no,267,602.5,58.71
112,0,1,2.35,1,no,292,413.5,36.79
92,0,0,2.27,2,no,288,535.3,48.25
35,0,0,3.24,1,no,245,488.5,51.51
28,0,0,3.73,1,no,248,600.5,63.519999999999996
93,0,0,1.92,0,no,286,554.9,54.510000000000005
26,0,0,2.48,3,no,252,577.3,53.73
33,1,0,2.86,4,yes,318,602.5,63.85999999999999
120,0,0,3.08,2,no,271,671.3,66.94
124,0,0,3.13,2,no,287,613.0999999999999,49.0
56,0,0,2.73,1,no,278,484.0,38.06
39,0,0,2.67,1,no,353,620.5999999999999,57.48
158,0,0,3.35,1,no,356,601.8,52.55
52,0,1,3.94,1,no,285,643.1999999999999,64.33000000000001
112,0,0,3.0,1,no,305,476.59999999999997,47.38999999999999
12,0,0,3.0,2,no,343,668.0999999999999,68.87
109,1,0,1.97,4,yes,315,452.70000000000005,46.36
142,0,1,3.35,4,no,333,577.2,61.86
60,0,0,2.13,3,no,320,593.4,60.67
168,0,0,2.46,1,yes,334,465.99999999999994,48.45
138,1,0,0.0,3,yes,305,503.1,62.120000000000005
88,0,0,2.65,1,no,284,592.4,52.22999999999999
119,0,0,3.27,1,no,356,465.1,55.0
31,0,0,2.97,3,no,301,645.1,64.56
102,0,0,3.08,0,no,277,365.1,38.0
149,0,1,2.89,1,yes,298,524.5,53.49
138,0,0,1.4,4,no,297,541.5,59.15
118,0,0,3.38,0,no,329,635.2,61.12
222,0,1,1.32,4,no,241,560.8,58.980000000000004
130,0,0,3.32,0,no,284,613.3,56.57
140,0,0,3.32,4,yes,270,395.9,43.43
101,0,1,3.51,1,no,319,481.3,46.809999999999995
134,0,1,2.89,2,no,258,533.1,55.89
88,1,0,3.89,2,yes,256,601.6,52.01
118,0,0,2.84,0,no,321,344.2,37.65
93,0,1,1.94,1,no,289,689.9,68.08
232,0,0,2.7,2,no,341,606.5,66.76
137,0,1,3.29,3,no,309,678.0999999999999,62.089999999999996
3,0,1,1.73,0,no,284,597.3,60.95
137,0,0,4.0,3,no,283,612.9,61.3
42,0,0,3.43,0,no,277,614.0,66.16
58,0,0,2.65,3,no,320,544.7,56.660000000000004
55,0,1,5.32,1,no,351,739.5999999999999,67.11999999999999
69,0,0,2.32,1,no,291,665.0999999999999,66.9
100,0,0,2.75,1,no,383,678.2,67.24
86,0,0,3.21,2,no,291,456.00000000000006,50.76
105,0,0,2.92,1,no,276,594.3,59.529999999999994
111,1,0,2.38,2,no,270,579.5,58.18
75,0,0,2.3,0,no,275,663.6,64.22
95,0,1,3.4,4,yes,271,503.6,45.23
137,0,0,2.48,4,no,267,586.0,57.04
116,1,0,2.86,7,yes,258,628.2,67.08
